"liga","fecha","mercado","casa","local","visitante","seleccion","cuota","timestamp"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Betfair","Girona","Rayo Vallecano","Girona","2,32","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Betfair","Girona","Rayo Vallecano","Rayo Vallecano","3,1","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Betfair","Girona","Rayo Vallecano","Draw","3,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Marathon Bet","Girona","Rayo Vallecano","Girona","2,28","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Marathon Bet","Girona","Rayo Vallecano","Rayo Vallecano","3,3","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Marathon Bet","Girona","Rayo Vallecano","Draw","3,3","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Parions Sport (FR)","Girona","Rayo Vallecano","Girona","2,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Parions Sport (FR)","Girona","Rayo Vallecano","Rayo Vallecano","3,1","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Parions Sport (FR)","Girona","Rayo Vallecano","Draw","3,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Winamax (DE)","Girona","Rayo Vallecano","Girona","2,3","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Winamax (DE)","Girona","Rayo Vallecano","Rayo Vallecano","3,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Winamax (DE)","Girona","Rayo Vallecano","Draw","3,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Betclic (FR)","Girona","Rayo Vallecano","Girona","2,22","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Betclic (FR)","Girona","Rayo Vallecano","Rayo Vallecano","3,08","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Betclic (FR)","Girona","Rayo Vallecano","Draw","3,18","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Winamax (FR)","Girona","Rayo Vallecano","Girona","2,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Winamax (FR)","Girona","Rayo Vallecano","Rayo Vallecano","3,1","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Winamax (FR)","Girona","Rayo Vallecano","Draw","3,1","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","William Hill","Girona","Rayo Vallecano","Girona","2,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","William Hill","Girona","Rayo Vallecano","Rayo Vallecano","3,1","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","William Hill","Girona","Rayo Vallecano","Draw","3,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","1xBet","Girona","Rayo Vallecano","Girona","2,35","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","1xBet","Girona","Rayo Vallecano","Rayo Vallecano","3,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","1xBet","Girona","Rayo Vallecano","Draw","3,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Tipico","Girona","Rayo Vallecano","Girona","2,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Tipico","Girona","Rayo Vallecano","Rayo Vallecano","3,3","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Tipico","Girona","Rayo Vallecano","Draw","3,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Pinnacle","Girona","Rayo Vallecano","Girona","2,36","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Pinnacle","Girona","Rayo Vallecano","Rayo Vallecano","3,29","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Pinnacle","Girona","Rayo Vallecano","Draw","3,28","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Betsson","Girona","Rayo Vallecano","Girona","2,38","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Betsson","Girona","Rayo Vallecano","Rayo Vallecano","3,05","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Betsson","Girona","Rayo Vallecano","Draw","3,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Nordic Bet","Girona","Rayo Vallecano","Girona","2,38","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Nordic Bet","Girona","Rayo Vallecano","Rayo Vallecano","3,05","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Nordic Bet","Girona","Rayo Vallecano","Draw","3,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Coolbet","Girona","Rayo Vallecano","Girona","2,35","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Coolbet","Girona","Rayo Vallecano","Rayo Vallecano","3,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Coolbet","Girona","Rayo Vallecano","Draw","3,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Everygame","Girona","Rayo Vallecano","Girona","2,3","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Everygame","Girona","Rayo Vallecano","Rayo Vallecano","3,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Everygame","Girona","Rayo Vallecano","Draw","3,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Unibet (NL)","Girona","Rayo Vallecano","Girona","2,07","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Unibet (NL)","Girona","Rayo Vallecano","Rayo Vallecano","3,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Unibet (NL)","Girona","Rayo Vallecano","Draw","3,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Unibet (IT)","Girona","Rayo Vallecano","Girona","2,07","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Unibet (IT)","Girona","Rayo Vallecano","Rayo Vallecano","3,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Unibet (IT)","Girona","Rayo Vallecano","Draw","3,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Unibet (FR)","Girona","Rayo Vallecano","Girona","2,19","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Unibet (FR)","Girona","Rayo Vallecano","Rayo Vallecano","3,05","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Unibet (FR)","Girona","Rayo Vallecano","Draw","3,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","BetOnline.ag","Girona","Rayo Vallecano","Girona","2,3","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","BetOnline.ag","Girona","Rayo Vallecano","Rayo Vallecano","3,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","BetOnline.ag","Girona","Rayo Vallecano","Draw","3,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Matchbook","Girona","Rayo Vallecano","Girona","2,34","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Matchbook","Girona","Rayo Vallecano","Rayo Vallecano","3,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T17:00:00Z","h2h","Matchbook","Girona","Rayo Vallecano","Draw","3,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","1xBet","Villarreal","Oviedo","Oviedo","9,35","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","1xBet","Villarreal","Oviedo","Villarreal","1,42","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","1xBet","Villarreal","Oviedo","Draw","4,89","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Marathon Bet","Villarreal","Oviedo","Oviedo","9,1","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Marathon Bet","Villarreal","Oviedo","Villarreal","1,38","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Marathon Bet","Villarreal","Oviedo","Draw","4,75","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Winamax (FR)","Villarreal","Oviedo","Oviedo","7,75","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Winamax (FR)","Villarreal","Oviedo","Villarreal","1,35","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Winamax (FR)","Villarreal","Oviedo","Draw","4,6","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Parions Sport (FR)","Villarreal","Oviedo","Oviedo","7,8","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Parions Sport (FR)","Villarreal","Oviedo","Villarreal","1,33","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Parions Sport (FR)","Villarreal","Oviedo","Draw","4,55","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Winamax (DE)","Villarreal","Oviedo","Oviedo","8,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Winamax (DE)","Villarreal","Oviedo","Villarreal","1,37","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Winamax (DE)","Villarreal","Oviedo","Draw","4,8","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Betclic (FR)","Villarreal","Oviedo","Oviedo","7,8","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Betclic (FR)","Villarreal","Oviedo","Villarreal","1,35","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Betclic (FR)","Villarreal","Oviedo","Draw","4,55","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Unibet (FR)","Villarreal","Oviedo","Oviedo","7,7","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Unibet (FR)","Villarreal","Oviedo","Villarreal","1,34","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Unibet (FR)","Villarreal","Oviedo","Draw","4,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","William Hill","Villarreal","Oviedo","Oviedo","8,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","William Hill","Villarreal","Oviedo","Villarreal","1,36","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","William Hill","Villarreal","Oviedo","Draw","4,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Tipico","Villarreal","Oviedo","Oviedo","8,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Tipico","Villarreal","Oviedo","Villarreal","1,35","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Tipico","Villarreal","Oviedo","Draw","5,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Pinnacle","Villarreal","Oviedo","Oviedo","8,71","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Pinnacle","Villarreal","Oviedo","Villarreal","1,39","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Pinnacle","Villarreal","Oviedo","Draw","4,91","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Betsson","Villarreal","Oviedo","Oviedo","8,8","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Betsson","Villarreal","Oviedo","Villarreal","1,36","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Betsson","Villarreal","Oviedo","Draw","4,9","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Nordic Bet","Villarreal","Oviedo","Oviedo","8,8","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Nordic Bet","Villarreal","Oviedo","Villarreal","1,36","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Nordic Bet","Villarreal","Oviedo","Draw","4,9","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Coolbet","Villarreal","Oviedo","Oviedo","9,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Coolbet","Villarreal","Oviedo","Villarreal","1,38","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Coolbet","Villarreal","Oviedo","Draw","4,6","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Everygame","Villarreal","Oviedo","Oviedo","8,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Everygame","Villarreal","Oviedo","Villarreal","1,36","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Everygame","Villarreal","Oviedo","Draw","4,75","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Unibet (NL)","Villarreal","Oviedo","Oviedo","9,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Unibet (NL)","Villarreal","Oviedo","Villarreal","1,29","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Unibet (NL)","Villarreal","Oviedo","Draw","4,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Unibet (IT)","Villarreal","Oviedo","Oviedo","9,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Unibet (IT)","Villarreal","Oviedo","Villarreal","1,29","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Unibet (IT)","Villarreal","Oviedo","Draw","4,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","BetOnline.ag","Villarreal","Oviedo","Oviedo","8,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","BetOnline.ag","Villarreal","Oviedo","Villarreal","1,37","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","BetOnline.ag","Villarreal","Oviedo","Draw","4,78","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Betfair","Villarreal","Oviedo","Oviedo","10,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Betfair","Villarreal","Oviedo","Villarreal","1,38","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Betfair","Villarreal","Oviedo","Draw","4,9","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Matchbook","Villarreal","Oviedo","Oviedo","9,6","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Matchbook","Villarreal","Oviedo","Villarreal","1,38","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-15T19:30:00Z","h2h","Matchbook","Villarreal","Oviedo","Draw","4,9","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Betfair","Alavés","Levante","Alavés","2,3","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Betfair","Alavés","Levante","Levante","3,75","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Betfair","Alavés","Levante","Draw","3,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Marathon Bet","Alavés","Levante","Alavés","2,19","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Marathon Bet","Alavés","Levante","Levante","3,82","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Marathon Bet","Alavés","Levante","Draw","3,06","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Parions Sport (FR)","Alavés","Levante","Alavés","2,1","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Parions Sport (FR)","Alavés","Levante","Levante","3,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Parions Sport (FR)","Alavés","Levante","Draw","2,95","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Winamax (DE)","Alavés","Levante","Alavés","2,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Winamax (DE)","Alavés","Levante","Levante","3,75","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Winamax (DE)","Alavés","Levante","Draw","3,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Betclic (FR)","Alavés","Levante","Alavés","2,14","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Betclic (FR)","Alavés","Levante","Levante","3,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Betclic (FR)","Alavés","Levante","Draw","2,95","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Winamax (FR)","Alavés","Levante","Alavés","2,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Winamax (FR)","Alavés","Levante","Levante","3,6","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Winamax (FR)","Alavés","Levante","Draw","2,9","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Unibet (FR)","Alavés","Levante","Alavés","2,14","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Unibet (FR)","Alavés","Levante","Levante","3,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Unibet (FR)","Alavés","Levante","Draw","2,95","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","William Hill","Alavés","Levante","Alavés","2,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","William Hill","Alavés","Levante","Levante","3,6","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","William Hill","Alavés","Levante","Draw","2,9","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Tipico","Alavés","Levante","Alavés","2,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Tipico","Alavés","Levante","Levante","3,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Tipico","Alavés","Levante","Draw","3,1","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Pinnacle","Alavés","Levante","Alavés","2,3","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Pinnacle","Alavés","Levante","Levante","3,65","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Pinnacle","Alavés","Levante","Draw","3,09","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Betsson","Alavés","Levante","Alavés","2,28","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Betsson","Alavés","Levante","Levante","3,45","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Betsson","Alavés","Levante","Draw","3,05","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Nordic Bet","Alavés","Levante","Alavés","2,28","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Nordic Bet","Alavés","Levante","Levante","3,45","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Nordic Bet","Alavés","Levante","Draw","3,05","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Everygame","Alavés","Levante","Alavés","2,25","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Everygame","Alavés","Levante","Levante","3,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Everygame","Alavés","Levante","Draw","3,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Unibet (NL)","Alavés","Levante","Alavés","2,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Unibet (NL)","Alavés","Levante","Levante","3,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Unibet (NL)","Alavés","Levante","Draw","3,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Unibet (IT)","Alavés","Levante","Alavés","2,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Unibet (IT)","Alavés","Levante","Levante","3,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","Unibet (IT)","Alavés","Levante","Draw","3,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","BetOnline.ag","Alavés","Levante","Alavés","2,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","BetOnline.ag","Alavés","Levante","Levante","3,6","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T15:00:00Z","h2h","BetOnline.ag","Alavés","Levante","Draw","3,05","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Winamax (DE)","Mallorca","Barcelona","Barcelona","1,56","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Winamax (DE)","Mallorca","Barcelona","Mallorca","5,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Winamax (DE)","Mallorca","Barcelona","Draw","4,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","1xBet","Mallorca","Barcelona","Barcelona","1,58","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","1xBet","Mallorca","Barcelona","Mallorca","6,02","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","1xBet","Mallorca","Barcelona","Draw","4,58","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Parions Sport (FR)","Mallorca","Barcelona","Barcelona","1,48","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Parions Sport (FR)","Mallorca","Barcelona","Mallorca","5,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Parions Sport (FR)","Mallorca","Barcelona","Draw","4,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Unibet (FR)","Mallorca","Barcelona","Barcelona","1,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Unibet (FR)","Mallorca","Barcelona","Mallorca","5,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Unibet (FR)","Mallorca","Barcelona","Draw","4,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Betclic (FR)","Mallorca","Barcelona","Barcelona","1,5","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Betclic (FR)","Mallorca","Barcelona","Mallorca","5,15","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Betclic (FR)","Mallorca","Barcelona","Draw","4,18","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Winamax (FR)","Mallorca","Barcelona","Barcelona","1,52","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Winamax (FR)","Mallorca","Barcelona","Mallorca","5,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Winamax (FR)","Mallorca","Barcelona","Draw","4,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Tipico","Mallorca","Barcelona","Barcelona","1,55","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Tipico","Mallorca","Barcelona","Mallorca","5,3","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Tipico","Mallorca","Barcelona","Draw","4,4","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","William Hill","Mallorca","Barcelona","Barcelona","1,55","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","William Hill","Mallorca","Barcelona","Mallorca","5,0","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","William Hill","Mallorca","Barcelona","Draw","4,2","2025-08-10T19:39:10.256403"
"La Liga - Spain","2025-08-16T17:30:00Z","h2h","Pinnacle","Mallorca","Barcelona","Barcelona","1,57","2025-08-10T19:39:10.256403"
